,movie_id,original_title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,profit,roi,release_year,is_sucssfull
4170,38358,The Last Exorcism,2010-08-27,1800000,67738090,87.0,5.6,328,14.838986,65938090,36.63,2010,1
4171,33511,Nowhere Boy,2009-12-25,0,0,98.0,7.2,244,1.950959,0,0.0,2009,0
4172,702,A Streetcar Named Desire,1951-09-18,1800000,8000000,125.0,7.6,281,14.884756,6200000,3.44,1951,1
4173,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,1800000,9440272,95.0,8.0,1442,41.996783,7640272,4.24,1964,1
4174,542,El Crimen del Padre Amaro,2002-10-01,1800000,0,118.0,6.2,36,2.179428,-1800000,-1.0,2002,0
4175,84175,Beasts of the Southern Wild,2012-06-29,1800000,21107746,93.0,6.8,403,12.471239,19307746,10.73,2012,1
4176,1705,Battle for the Planet of the Apes,1973-06-15,1700000,8844595,93.0,5.5,215,13.315383,7144595,4.2,1973,1
4177,62677,Songcatcher,2001-03-01,0,0,109.0,5.6,9,3.363321,0,0.0,2001,0
4178,50875,Higher Ground,2011-08-26,2000000,841733,109.0,5.3,14,1.699101,-1158267,-0.58,2011,0
4179,260778,வாலு,2015-08-14,0,0,155.0,6.7,5,0.320387,0,0.0,2015,0
4180,58492,The Greatest Movie Ever Sold,2011-04-22,0,621951,87.0,6.4,88,0.692497,621951,621951.0,2011,1
4181,44562,Ed and His Dead Mother,1993-06-04,0,0,93.0,5.5,12,0.023436,0,0.0,1993,0
4182,37232,Travellers and Magicians,2003-09-09,0,0,108.0,6.8,9,0.749699,0,0.0,2003,0
4183,4929,Hang 'em High,1968-07-31,1800000,6800000,114.0,6.7,192,11.756943,5000000,2.78,1968,1
4184,36334,Deadline - U.S.A.,1952-03-14,0,0,87.0,6.9,17,0.225627,0,0.0,1952,0
4185,9783,Sublime,2007-06-15,0,0,113.0,5.3,33,6.833164,0,0.0,2007,0
4186,386826,A Beginner's Guide to Snuff,2016-03-04,0,0,87.0,0.0,0,0.060127,0,0.0,2016,0
4187,205126,Independence Daysaster,2013-06-27,1800000,0,86.0,4.2,22,1.959405,-1800000,-1.0,2013,0
4188,98557,Dysfunctional Friends,2012-02-03,1800000,0,101.0,5.0,4,0.21544,-1800000,-1.0,2012,0
4189,104,Lola rennt,1998-08-20,1530000,7267585,81.0,7.2,664,27.36562,5737585,3.75,1998,1
4190,10894,May,2002-01-13,500000,150277,93.0,6.3,152,8.650779,-349723,-0.7,2002,0
4191,246449,Against the Wild,2013-12-29,1493619,0,90.0,4.9,19,2.492747,-1493619,-1.0,2013,0
4192,32579,La misma luna,2008-03-20,0,23311391,106.0,7.0,28,2.756435,23311391,23311391.0,2008,1
4193,1688,Conquest of the Planet of the Apes,1972-06-29,1700000,9700000,88.0,6.1,236,18.828683,8000000,4.71,1972,1
4194,1999,In the Bedroom,2001-11-23,1700000,0,130.0,6.4,89,6.979638,-1700000,-1.0,2001,0
4195,43947,I Spit on Your Grave,2010-06-17,2000000,572809,108.0,6.3,519,26.281839,-1427191,-0.71,2010,0
4196,24066,"Happy, Texas",1999-12-03,1700000,1943649,98.0,5.5,39,2.079125,243649,0.14,1999,1
4197,9709,My Summer of Love,2004-08-20,0,0,86.0,6.0,59,3.939753,0,0.0,2004,0
4198,191714,Dabba,2013-09-19,1000000,4235151,104.0,7.3,221,14.017809,3235151,3.24,2013,1
4199,25312,Yes,2005-08-05,0,0,100.0,5.9,7,3.677831,0,0.0,2005,0
4200,34106,You Can't Take It With You,1938-08-23,1644736,7433101,126.0,7.2,79,3.426314,5788365,3.52,1938,1
4201,11426,From Here to Eternity,1953-08-04,1650000,30500000,118.0,7.2,133,6.915201,28850000,17.48,1953,1
4202,13909,She Wore a Yellow Ribbon,1949-10-22,1600000,5400000,103.0,7.1,61,8.535178,3800000,2.37,1949,1
4203,206284,Grace Unplugged,2013-10-04,0,0,102.0,6.0,24,2.160586,0,0.0,2013,0
4204,27455,Foolish,1999-04-09,0,6033999,84.0,6.3,3,0.796009,6033999,6033999.0,1999,1
4205,66468,N-Secure,2010-10-15,0,2592808,0.0,4.3,4,0.13456,2592808,2592808.0,2010,1
4206,7973,سكر بنات,2007-07-01,0,0,96.0,6.8,52,4.554574,0,0.0,2007,0
4207,283686,Out of the Dark,2014-08-27,0,0,92.0,4.6,55,3.215465,0,0.0,2014,0
4208,15976,Ha-Buah,2006-06-06,0,0,114.0,7.6,20,1.49436,0,0.0,2006,0
4209,592,The Conversation,1974-04-07,1600000,4420000,113.0,7.5,372,20.810292,2820000,1.76,1974,1
4210,74084,दिल जो भी कहे,2006-12-07,0,0,0.0,0.0,0,0.122704,0,0.0,2006,0
4211,1651,La sirène du Mississipi,1969-06-18,0,0,123.0,6.7,32,3.654018,0,0.0,1969,0
4212,25428,I Love Your Work,2003-10-05,0,0,111.0,6.5,2,3.313339,0,0.0,2003,0
4213,298584,Cabin Fever,2016-02-12,0,0,99.0,4.4,111,5.379319,0,0.0,2016,0
4214,10758,Waitress,2007-05-25,2000000,22179430,108.0,6.7,129,9.67299,20179430,10.09,2007,1
4215,11690,Bloodsport,1988-02-26,1500000,11806119,92.0,6.6,363,17.49699,10306119,6.87,1988,1
4216,3083,Mr. Smith Goes to Washington,1939-10-19,1500000,9600000,129.0,7.9,241,12.2624,8100000,5.4,1939,1
4217,9344,Kids,1995-07-28,1500000,7412216,91.0,6.8,279,13.291991,5912216,3.94,1995,1
4218,10707,The Squid and the Whale,2005-10-05,1500000,11098131,81.0,6.9,226,13.788054,9598131,6.4,2005,1
4219,15647,Kissing Jessica Stein,2001-04-21,1000000,10013424,97.0,5.9,48,3.990215,9013424,9.01,2001,1
4220,308529,Kickboxer: Vengeance,2016-07-14,17000000,0,90.0,4.5,99,6.526588,-17000000,-1.0,2016,0
4221,4174,Spellbound,1945-12-28,1500000,7000000,111.0,7.3,160,11.145915,5500000,3.67,1945,1
4222,20156,Exotica,1994-09-24,0,0,103.0,6.5,64,5.446832,0,0.0,1994,0
4223,9464,Buffalo '66,1998-01-20,1500000,2375097,110.0,7.1,166,10.009994,875097,0.58,1998,1
4224,49018,Insidious,2010-09-13,1500000,97009150,103.0,6.8,1737,58.594852,95509150,63.67,2010,1
4225,13820,Repo Man,1984-02-20,1500000,2300000,92.0,6.7,144,11.35344,800000,0.53,1984,1
4226,18079,Nueve Reinas,2000-08-31,1500000,0,114.0,7.4,153,8.589355,-1500000,-1.0,2000,0
4227,127918,The Gatekeepers,2012-07-09,0,0,101.0,6.5,39,2.828303,0,0.0,2012,0
4228,17113,The Ballad of Jack and Rose,2005-03-25,1500000,712294,111.0,6.5,43,3.618646,-787706,-0.53,2005,0
4229,129139,The To Do List,2013-07-24,1500000,3566225,104.0,5.5,342,15.017068,2066225,1.38,2013,1
4230,507,Killing Zoe,1993-10-01,1500000,418961,96.0,6.1,111,5.817519,-1081039,-0.72,1993,0
4231,4012,The Believer,2001-01-19,1500000,416925,98.0,6.8,151,9.856826,-1083075,-0.72,2001,0
4232,14054,Snow Angels,2008-03-07,0,414404,106.0,6.5,48,4.262374,414404,414404.0,2008,1
4233,323271,Unsullied,2015-08-28,0,0,93.0,3.0,1,0.06124,0,0.0,2015,0
4234,10972,Session 9,2001-08-10,1500000,373967,100.0,6.2,251,11.064228,-1126033,-0.75,2001,0
4235,13066,I Want Someone to Eat Cheese With,2006-01-01,0,0,80.0,5.7,12,1.742383,0,0.0,2006,0
4236,66025,Mooz-lum,2011-02-11,0,330048,95.0,4.5,3,0.414754,330048,330048.0,2011,1
4237,11908,Hatchet,2006-04-27,0,0,83.0,5.7,159,12.677016,0,0.0,2006,0
4238,3082,Modern Times,1936-02-05,1,8500000,87.0,8.1,856,28.27648,8499999,4249999.5,1936,1
4239,39541,Stolen Summer,2002-03-22,0,0,91.0,6.4,9,0.87066,0,0.0,2002,0
4240,1961,My Name Is Bruce,2007-10-01,1500000,173066,86.0,5.9,107,7.5591,-1326934,-0.88,2007,0
4241,51820,The Salon,2005-01-13,1500000,0,0.0,3.5,1,2.02817,-1500000,-1.0,2005,0
4242,291362,Road Hard,2015-03-06,1500000,0,97.0,6.6,8,0.859014,-1500000,-1.0,2015,0
4243,30082,Forty Shades of Blue,2005-12-07,1500000,0,108.0,6.0,2,0.071377,-1500000,-1.0,2005,0
4244,72913,Amigo,2010-07-14,1200000,0,128.0,6.0,2,0.193172,-1200000,-1.0,2010,0
4245,23963,Pontypool,2009-03-06,1500000,32000,93.0,6.6,183,4.680206,-1468000,-0.98,2009,0
4246,29406,Trucker,2008-04-24,2000000,0,90.0,6.8,16,1.20173,-2000000,-1.0,2008,0
4247,361505,Me You and Five Bucks,2015-07-07,1,0,90.0,10.0,2,0.094105,-1,-0.5,2015,0
4248,104755,The Lords of Salem,2012-09-10,1500000,1165882,101.0,5.1,242,14.504326,-334118,-0.22,2012,0
4249,253306,Housebound,2014-09-04,0,0,109.0,6.5,358,10.322858,0,0.0,2014,0
4250,29595,Wal-Mart: The High Cost of Low Price,2005-11-04,0,0,98.0,6.9,24,1.404175,0,0.0,2005,0
4251,46729,Fetching Cody,2005-10-01,1,0,87.0,6.8,6,0.077876,-1,-0.5,2005,0
4252,294600,Last I Heard,2013-01-01,0,0,98.0,6.0,1,0.35819,0,0.0,2013,0
4253,137347,Closer to the Moon,2013-11-29,9000000,0,112.0,6.4,13,9.159265,-9000000,-1.0,2013,0
4254,290370,Mutant World,2014-09-27,0,1500000,85.0,2.6,9,1.893697,1500000,1500000.0,2014,1
4255,426469,Growing Up Smith,2017-02-03,0,0,102.0,7.4,7,0.71087,0,0.0,2017,0
4256,356841,Checkmate,2015-07-03,0,0,102.0,4.2,13,1.105357,0,0.0,2015,0
4257,301325,#Horror,2015-11-20,1500000,0,90.0,3.3,52,2.815228,-1500000,-1.0,2015,0
4258,347755,Wind Walkers,2016-01-28,0,0,93.0,7.5,6,0.446858,0,0.0,2016,0
4259,408,Snow White and the Seven Dwarfs,1937-12-20,1488423,184925486,83.0,6.9,1914,80.171283,183437063,123.24,1937,1
4260,44413,La niña santa,2004-05-06,1400000,0,106.0,6.8,10,0.684881,-1400000,-1.0,2004,0
4261,39209,Shalako,1968-11-06,1455000,2620000,113.0,5.4,12,3.598457,1165000,0.8,1968,1
4262,48463,Incident at Loch Ness,2004-12-17,1,0,94.0,5.9,18,1.452152,-1,-0.5,2004,0
4263,394047,The Dog Lover,2016-07-08,2000000,0,101.0,5.3,6,1.193219,-2000000,-1.0,2016,0
4264,312791,GirlHouse,2014-10-16,3150000,0,100.0,5.2,97,8.039223,-3150000,-1.0,2014,0
4265,266034,La chambre bleue,2014-05-16,0,0,75.0,6.2,32,2.486992,0,0.0,2014,0
4266,280381,House at the End of the Drive,2014-01-11,0,0,91.0,0.0,0,0.43049,0,0.0,2014,0
4267,2661,Batman,1966-07-30,1377800,0,105.0,6.1,203,9.815394,-1377800,-1.0,1966,0
4268,100,"Lock, Stock and Two Smoking Barrels",1998-03-05,1350000,3897569,105.0,7.5,1648,16.032594,2547569,1.89,1998,1
4269,218500,The Ballad of Gregorio Cortez,1983-08-19,0,0,104.0,0.0,0,0.592821,0,0.0,1983,0
4270,309,Festen,1998-05-20,1300000,0,105.0,7.7,207,10.240917,-1300000,-1.0,1998,0
4271,27845,Trees Lounge,1996-10-11,0,0,95.0,6.7,51,3.443916,0,0.0,1996,0
4272,25784,Vượt Sóng,2006-02-22,1300000,639000,135.0,5.0,1,0.072066,-661000,-0.51,2006,0
4273,52790,The Basket,2000-05-05,0,619042,105.0,6.5,6,0.430758,619042,619042.0,2000,1
4274,100275,Eddie: The Sleepwalking Cannibal,2012-04-22,0,1632,79.0,6.1,30,0.143784,1632,1632.0,2012,1
4275,295914,Kurmanjan Datka. Queen of the Mountains,2014-08-22,0,0,135.0,0.0,0,0.077873,0,0.0,2014,0
4276,42033,Def-Con 4,1985-03-15,0,0,88.0,2.8,10,0.319792,0,0.0,1985,0
4277,19187,The Hebrew Hammer,2003-01-01,1000000,0,85.0,5.9,18,1.600797,-1000000,-1.0,2003,0
4278,46415,Neal 'n' Nikki,2005-12-09,0,0,122.0,2.3,4,0.285131,0,0.0,2005,0
4279,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010-06-08,0,0,82.0,3.2,34,5.628399,0,0.0,2010,0
4280,27588,Forget Me Not,2009-10-22,0,0,103.0,5.0,66,5.065752,0,0.0,2009,0
4281,223,Rebecca,1940-04-12,1288000,6000000,130.0,7.7,336,18.426825,4712000,3.66,1940,1
4282,9725,Friday the 13th Part 2,1981-05-01,1250000,21722776,87.0,6.0,315,16.517777,20472776,16.38,1981,1
4283,28580,The Lost Weekend,1945-11-25,1250000,11000000,101.0,7.4,112,6.903314,9750000,7.8,1945,1
4284,23730,C.H.U.D.,1984-08-31,1250000,3412497,88.0,5.3,62,4.45544,2162497,1.73,1984,1
4285,84197,Filly Brown,2013-04-19,0,0,100.0,5.9,10,0.106949,0,0.0,2013,0
4286,46256,The Lion of Judah,2011-06-03,15000000,0,87.0,5.8,2,0.165909,-15000000,-1.0,2011,0
4287,19997,Niagara,1953-01-21,1250000,8500000,92.0,6.7,79,9.903992,7250000,5.8,1953,1
4288,43266,How Green Was My Valley,1941-10-28,1250000,6000000,118.0,6.8,72,7.70019,4750000,3.8,1941,1
4289,278316,Da Sweet Blood of Jesus,2014-06-22,0,0,123.0,4.1,13,4.480579,0,0.0,2014,0
4290,1412,"Sex, Lies, and Videotape",1989-08-18,1200000,0,100.0,6.7,185,10.869492,-1200000,-1.0,1989,0
4291,176,Saw,2004-10-01,1200000,103911669,103.0,7.2,2184,63.655973,102711669,85.59,2004,1
4292,39939,Super Troopers,2001-01-18,3000000,18492362,100.0,6.6,362,16.312803,15492362,5.16,2001,1
4293,357834,The Algerian,2015-08-07,1,0,99.0,0.0,0,0.025364,-1,-0.5,2015,0
4294,215924,Los insólitos peces gato,2013-08-10,1300000,0,87.0,5.7,17,1.473405,-1300000,-1.0,2013,0
4295,480,Monsoon Wedding,2001-08-30,0,0,114.0,6.8,57,8.109958,0,0.0,2001,0
4296,14295,You Can Count on Me,2000-11-17,0,0,111.0,6.8,88,7.142448,0,0.0,2000,0
4297,11219,The Trouble with Harry,1955-10-03,1200000,7000000,99.0,6.9,149,6.920873,5800000,4.83,1955,1
4298,20770,But I'm a Cheerleader,1999-09-12,0,0,85.0,6.5,101,4.826908,0,0.0,1999,0
4299,176124,Home Run,2013-04-19,1200000,2861020,114.0,6.3,24,3.085411,1661020,1.38,2013,1
4300,500,Reservoir Dogs,1992-09-02,1200000,14661007,99.0,8.0,3697,66.925866,13461007,11.22,1992,1
4301,60400,The Blue Bird,1940-01-19,0,0,88.0,6.4,8,1.280733,0,0.0,1940,0
4302,429,"Il buono, il brutto, il cattivo",1966-12-23,1200000,6000000,161.0,8.1,2311,88.377076,4800000,4.0,1966,1
4303,310569,Que Horas Ela Volta?,2015-02-08,0,0,110.0,7.8,165,9.683622,0,0.0,2015,0
4304,98369,Blue Like Jazz,2012-04-13,1250000,0,106.0,5.8,25,1.6116,-1250000,-1.0,2012,0
4305,114065,Down & Out With The Dolls,2003-03-20,0,0,88.0,0.0,0,0.002386,0,0.0,2003,0
4306,89750,"Pink Ribbons, Inc.",2011-09-11,900000,25000,97.0,6.8,6,0.097913,-875000,-0.97,2011,0
4307,49951,Certifiably Jonathan,2007-03-01,1200000,0,85.0,0.0,0,0.047781,-1200000,-1.0,2007,0
4308,86331,Q,2011-09-14,1344000,0,103.0,4.1,140,20.422246,-1344000,-1.0,2011,0
4309,355629,La Navaja De Don Juan,2013-10-27,0,0,98.0,0.0,0,0.021678,0,0.0,2013,0
4310,16433,Grand Theft Parsons,2003-06-18,0,0,88.0,6.0,11,1.998557,0,0.0,2003,0
4311,15544,Extreme Movie,2008-12-05,0,0,88.0,3.9,44,8.148187,0,0.0,2008,0
4312,43884,The Charge of the Light Brigade,1936-10-20,1200000,2736000,115.0,6.8,18,2.968235,1536000,1.28,1936,1
4313,107315,Below Zero,2011-10-22,0,0,0.0,4.4,12,1.36514,0,0.0,2011,0
4314,137955,Crowsnest,2012-01-01,1200000,0,84.0,4.8,12,0.057564,-1200000,-1.0,2012,0
4315,13064,Airborne,1993-09-17,2600000,2850263,91.0,6.1,20,8.001156,250263,0.1,1993,1
4316,59917,Cotton Comes to Harlem,1970-05-27,1200000,0,97.0,6.7,13,1.079125,-1200000,-1.0,1970,0
4317,157422,The Wicked Within,2015-10-16,0,0,91.0,4.2,26,1.906151,0,0.0,2015,0
4318,310933,Bleeding Hearts,2013-06-01,0,0,0.0,2.0,1,0.100533,0,0.0,2013,0
4319,7553,Waiting...,2005-10-07,3000000,18637690,94.0,6.2,237,10.230583,15637690,5.21,2005,1
4320,12877,Dead Man's Shoes,2004-09-29,0,0,90.0,7.2,151,12.818441,0,0.0,2004,0
4321,39895,From a Whisper to a Scream,1987-09-25,1100000,1400000,99.0,6.8,15,1.220072,300000,0.27,1987,1
4322,102840,Sex With Strangers,2002-02-22,0,0,0.0,5.0,1,0.014406,0,0.0,2002,0
4323,55616,Dracula: Pages from a Virgin's Diary,2002-02-28,1596010,0,75.0,6.9,8,0.552361,-1596010,-1.0,2002,0
4324,29697,Faith Like Potatoes,2006-10-27,0,0,97.0,6.0,9,0.147886,0,0.0,2006,0
4325,50037,Beyond the Black Rainbow,2010-12-03,1100000,0,110.0,5.7,77,7.717237,-1100000,-1.0,2010,0
4326,94329,Serbuan maut,2011-09-08,1100000,4105187,101.0,7.3,1055,40.285095,3005187,2.73,2011,1
4327,53502,The Dead Undead,2010-05-13,0,0,90.0,3.1,6,0.249457,0,0.0,2010,0
4328,202604,The Vatican Exorcisms,2013-05-29,0,0,0.0,4.4,11,0.447166,0,0.0,2013,0
4329,289,Casablanca,1942-11-26,878000,10462500,102.0,7.9,1422,43.729123,9584500,10.92,1942,1
4330,27374,Lake Mungo,2008-06-17,0,0,84.0,6.1,90,4.653047,0,0.0,2008,0
4331,26815,Rocket Singh: Salesman of the Year,2009-12-11,1250000,0,156.0,7.0,27,3.000435,-1250000,-1.0,2009,0
4332,811,Silent Running,1972-03-09,1000000,0,89.0,6.3,177,11.095414,-1000000,-1.0,1972,0
4333,1366,Rocky,1976-11-21,1000000,117235147,119.0,7.5,1791,72.19808,116235147,116.24,1976,1
4334,244776,The Sleepwalker,2014-01-20,0,0,92.0,4.1,7,0.926084,0,0.0,2014,0
4335,5769,Tom Jones,1963-10-06,1000000,37600000,128.0,6.1,39,2.833166,36600000,36.6,1963,1
4336,277685,Unfriended,2015-04-17,1000000,62882090,82.0,5.5,1047,41.972329,61882090,61.88,2015,1
4337,103,Taxi Driver,1976-02-07,1300000,28262574,114.0,8.0,2535,58.845025,26962574,20.74,1976,1
4338,11298,The Howling,1981-04-03,1000000,17985893,91.0,6.4,161,6.532855,16985893,16.99,1981,1
4339,646,Dr. No,1962-10-04,950000,59600000,110.0,6.9,940,48.901542,58650000,61.74,1962,1
4340,93856,Chernobyl Diaries,2012-05-24,0,18112929,88.0,4.9,483,20.649145,18112929,18112929.0,2012,1
4341,9003,Hellraiser,1987-09-11,1000000,14564027,94.0,6.9,449,22.583834,13564027,13.56,1987,1
4342,347126,God's Not Dead 2,2016-04-01,5000000,23507567,121.0,5.7,72,6.96858,18507567,3.7,2016,1
4343,10092,Cry_Wolf,2005-09-16,1000000,10047674,90.0,5.6,126,6.926926,9047674,9.05,2005,1
4344,10643,Gojira ni-sen mireniamu,1999-12-11,1000000,10037390,107.0,5.9,43,3.322721,9037390,9.04,1999,1
4345,46705,Blue Valentine,2010-12-27,3500000,16566240,112.0,6.9,890,26.881611,13066240,3.73,2010,1
4346,546,Transamerica,2005-12-23,1000000,13350369,103.0,6.9,144,9.773398,12350369,12.35,2005,1
4347,76487,The Devil Inside,2012-01-06,1000000,101758490,83.0,4.6,262,13.152822,100758490,100.76,2012,1
4348,5722,Beyond the Valley of the Dolls,1970-07-17,2090000,40000000,109.0,6.6,53,4.289003,37910000,18.14,1970,1
4349,39833,Love Me Tender,1956-11-15,1000000,9000000,89.0,5.5,21,1.444258,8000000,8.0,1956,1
4350,1781,An Inconvenient Truth,2006-01-24,1000000,46243000,100.0,6.7,251,14.139004,45243000,45.24,2006,1
4351,18712,Sands of Iwo Jima,1949-12-14,1000000,7800000,100.0,6.2,33,3.851,6800000,6.8,1949,1
4352,7944,Shine a Light,2008-02-07,0,0,122.0,7.2,44,2.162522,0,0.0,2008,0
4353,171424,The Green Inferno,2014-09-04,5000000,6833445,100.0,5.0,349,17.845161,1833445,0.37,2014,1
4354,361475,Departure,2016-05-20,0,0,109.0,7.5,12,0.42583,0,0.0,2016,0
4355,113947,The Sessions,2012-05-02,1000000,9138338,98.0,6.6,179,9.115486,8138338,8.14,2012,1
4356,18570,"Food, Inc.",2008-09-07,0,0,94.0,7.4,217,15.017162,0,0.0,2008,0
4357,83860,October Baby,2011-10-30,0,5355847,107.0,6.8,35,1.86221,5355847,5355847.0,2011,1
4358,41469,Next Stop Wonderland,1998-08-21,0,0,96.0,6.0,20,1.334481,0,0.0,1998,0
4359,244772,The Skeleton Twins,2014-01-18,0,5284309,90.0,6.7,292,15.699363,5284309,5284309.0,2014,1
4360,50837,Martha Marcy May Marlene,2011-10-21,0,3538446,101.0,6.7,277,17.806082,3538446,3538446.0,2011,1
4361,248774,Obvious Child,2014-06-06,0,3123963,83.0,6.7,187,10.12895,3123963,3123963.0,2014,1
4362,10183,Frozen River,2008-08-01,0,0,97.0,6.7,99,4.805651,0,0.0,2008,0
4363,159014,20 Feet from Stardom,2013-06-14,1000000,0,89.0,7.4,85,5.247956,-1000000,-1.0,2013,0
4364,32456,Two Girls and a Guy,1997-09-07,1000000,2057193,84.0,5.4,24,4.86805,1057193,1.06,1997,1
4365,49963,Walking and Talking,1996-07-17,0,0,86.0,6.6,7,0.367312,0,0.0,1996,0
4366,13508,Who Killed the Electric Car?,2006-08-04,1000000,1678874,92.0,7.2,59,5.323184,678874,0.68,2006,1
4367,22597,The Broken Hearts Club: A Romantic Comedy,2000-02-01,1000000,1744858,94.0,6.3,25,3.424158,744858,0.74,2000,1
4368,9707,Bubba Ho-tep,2002-06-09,1000000,0,92.0,6.7,191,9.954848,-1000000,-1.0,2002,0
4369,37532,Slam,1998-10-07,1,0,100.0,6.7,7,0.29245,-1,-0.5,1998,0
4370,26791,Brigham City,2001-03-30,1000000,852206,119.0,7.3,4,0.280083,-147794,-0.15,2001,0
4371,56666,Fiza,2000-09-08,1000000,623791,170.0,6.1,7,0.043023,-376209,-0.38,2000,0
4372,8675,Orgazmo,1997-09-06,1000000,0,94.0,6.2,115,5.06516,-1000000,-1.0,1997,0
4373,13132,All the Real Girls,2003-08-01,0,0,108.0,5.9,30,3.65924,0,0.0,2003,0
4374,47686,Dream with the Fishes,1997-01-01,0,0,97.0,7.7,10,0.948316,0,0.0,1997,0
4375,46989,Blue Car,2002-01-11,1000000,464000,92.0,6.7,13,0.672695,-536000,-0.54,2002,0
4376,192132,Palo Alto,2014-05-09,0,0,100.0,6.4,348,16.570708,0,0.0,2014,0
4377,24424,Ajami,2009-09-17,0,0,120.0,6.8,27,0.51799,0,0.0,2009,0
4378,13198,Wristcutters: A Love Story,2006-01-24,0,0,88.0,6.7,160,8.542921,0,0.0,2006,0
4379,244267,I Origins,2014-07-18,0,336472,106.0,7.5,1063,37.555398,336472,336472.0,2014,1
4380,21413,The Battle of Shaker Heights,2003-08-22,1000000,0,79.0,5.6,17,5.20209,-1000000,-1.0,2003,0
4381,123678,Jagal,2012-08-31,1000000,444575,115.0,7.5,210,8.887411,-555425,-0.56,2012,0
4382,13362,Taxi to the Dark Side,2007-04-30,1000000,274661,106.0,6.6,53,0.748565,-725339,-0.73,2007,0
4383,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006-01-01,1000000,0,97.0,4.7,3,0.436148,-1000000,-1.0,2006,0
4384,62402,Guiana 1838,2004-09-24,0,0,120.0,2.8,3,0.030253,0,0.0,2004,0
4385,206412,Lisa Picard Is Famous,2000-05-14,0,0,90.0,4.0,1,0.690089,0,0.0,2000,0
4386,201132,Antarctica: A Year on Ice,2013-09-05,1000000,0,92.0,7.2,29,1.883947,-1000000,-1.0,2013,0
4387,251471,A LEGO Brickumentary,2015-07-31,650000,0,93.0,6.4,55,1.631274,-650000,-1.0,2015,0
4388,112456,Hardflip,2012-06-01,1000000,0,114.0,4.7,5,0.341461,-1000000,-1.0,2012,0
4389,20296,Chocolate: Deep Dark Secrets,2005-09-16,0,0,200.0,3.4,6,0.887821,0,0.0,2005,0
4390,25983,The House of the Devil,2009-04-25,0,0,95.0,6.0,197,8.628485,0,0.0,2009,0
4391,66195,The Perfect Host,2010-07-01,0,14870,93.0,6.2,135,6.507094,14870,14870.0,2010,1
4392,16155,Safe Men,1998-08-17,0,0,88.0,6.3,16,1.190729,0,0.0,1998,0
4393,46727,Speedway Junky,1999-02-11,1000000,0,104.0,5.2,7,0.340019,-1000000,-1.0,1999,0
4394,55180,The Last Big Thing,1998-09-23,0,0,98.0,6.0,3,0.678475,0,0.0,1998,0
4395,29015,The Specials,2000-09-22,0,0,82.0,5.5,11,9.055447,0,0.0,2000,0
4396,91122,16 to Life,2009-09-19,0,0,118.0,4.4,5,0.108468,0,0.0,2009,0
4397,18206,Alone With Her,2006-04-28,1000000,10018,78.0,6.2,20,2.175696,-989982,-0.99,2006,0
4398,320146,Creative Control,2016-03-11,1000000,0,97.0,5.4,25,1.50211,-1000000,-1.0,2016,0
4399,13856,Special,2006-01-30,1000000,7202,81.0,6.6,32,1.260314,-992798,-0.99,2006,0
4400,219716,Sparkler,1999-03-19,0,0,96.0,0.0,1,0.547654,0,0.0,1999,0
4401,43630,The Helix... Loaded,2005-01-01,0,0,97.0,4.8,2,0.0206,0,0.0,2005,0
4402,56491,In Her Line of Fire,2006-04-21,0,0,88.0,3.3,9,0.429587,0,0.0,2006,0
4403,99826,The Jimmy Show,2002-01-16,0,0,96.0,8.0,1,0.098351,0,0.0,2002,0
4404,186935,Heli,2013-08-09,1000000,0,105.0,6.2,32,3.629777,-1000000,-1.0,2013,0
4405,357441,Karachi se Lahore,2015-07-31,0,0,0.0,8.0,1,0.060003,0,0.0,2015,0
4406,19344,Loving Annabelle,2006-03-08,900000,0,76.0,6.4,55,7.145832,-900000,-1.0,2006,0
4407,242083,Hits,2014-01-21,1000000,0,96.0,4.9,23,3.638411,-1000000,-1.0,2014,0
4408,18869,Jimmy and Judy,2006-01-01,0,0,99.0,5.4,8,1.255771,0,0.0,2006,0
4409,26673,Frat Party,2009-01-01,0,0,84.0,3.5,4,0.783842,0,0.0,2009,0
4410,41830,The Party's Over,1965-04-22,0,0,94.0,6.1,6,0.118324,0,0.0,1965,0
4411,37694,Proud,2004-07-02,0,0,87.0,5.5,3,0.023681,0,0.0,2004,0
4412,63287,The Poker House,2008-06-20,0,0,93.0,6.1,47,2.948576,0,0.0,2008,0
4413,335874,Childless,2015-04-03,0,0,90.0,4.5,2,0.243853,0,0.0,2015,0
4414,34592,ZMD: Zombies of Mass Destruction,2009-01-01,0,0,92.0,4.7,31,1.563711,0,0.0,2009,0
4415,92635,Snow White: A Deadly Summer,2012-03-16,1000000,0,85.0,4.8,11,0.653495,-1000000,-1.0,2012,0
4416,258755,A escondidas,2014-10-03,0,0,96.0,7.6,26,1.233688,0,0.0,2014,0
4417,96534,My Last Day Without You,2011-06-11,1000000,0,90.0,5.7,3,0.153625,-1000000,-1.0,2011,0
4418,21283,Steppin: The Movie,2009-05-19,0,0,85.0,5.0,4,0.328498,0,0.0,2009,0
