name,id
Breakup Productions,5673.0
BBC Films,288.0
Samuel Goldwyn Company,798.0
Renaissance Films,3102.0
Fox Searchlight Pictures,43.0
Ad Hominem Enterprises,2361.0
This Is That Productions,10059.0
Lone Star Film Group,23105.0
Savage Productions,67504.0
Fox 2000 Pictures,711.0
,
United Artists,60.0
Paul Schiff Productions,23596.0
The Ultimate Gift LLC,3914.0
Dean River Productions,3915.0
JF Productions,3893.0
Metro-Goldwyn-Mayer (MGM),8411.0
Elevation Filmworks,1840.0
Ursa Major Films LLC,87838.0
Trust the Man LLC,3935.0
,
Channel Four Films,181.0
Single Cell Pictures,279.0
Newmarket Capital Group,506.0
Goldwyn Films,720.0
Killer Films,1422.0
Zenith Entertainment,3644.0
Miramax,53009.0
Fox International Productions,7485.0
Fox Video Korea,11766.0
Twentieth Century Fox Film Corporation,306.0
Ryan Murphy Productions,19328.0
Twentieth Century Fox Television,24245.0
American Zoetrope,70.0
Prommitr International Production,8972.0
,
TF1 Films Production,3823.0
Same Player,4696.0
Studio Canal,5870.0
Cinéfrance 1888,31229.0
Les Films Alain Sarde,635.0
Thin Man Films,10100.0
Island Film Group,7274.0
Trailblazer Films,7275.0
Screen East,7276.0
Renaissance Films,3102.0
Det Danske Filminstitut,118.0
Wüste Filmproduktion,204.0
Studio Babelsberg,264.0
TV2 Danmark,758.0
Sveriges Television (SVT),3221.0
Canal+,5358.0
Yleisradio (YLE),5975.0
"Match Factory, The",7306.0
Medienboard Berlin-Brandenburg,7307.0
Sirena Film,9111.0
Fonds Eurimages du Conseil de l'Europe,11011.0
Deutsche Filmförderfonds (DFFF),11238.0
Nimbus Film Productions,11672.0
Wüste Film Ost,11673.0
OC Film,11674.0
Duckling A/S,11675.0
Mainstream,11676.0
Kameraudlejningen,11677.0
4½,11678.0
Nordic Film och TV Fund,11679.0
Filmförderung Hamburg Schleswig-Holstein,11680.0
Sandrew Metronome Denmark,11681.0
TV2 Norge,11682.0
NFP Marketing & Distribution,11683.0
Substanz Film,11685.0
Lakeshore Entertainment,126.0
Intermedia Films,763.0
Cinerenta Medienbeteiligungs KG,995.0
Revolution Films,163.0
Channel Four Films,181.0
Screen Yorkshire,2690.0
Lipsync Productions,9987.0
France 2 Cinéma,83.0
Canal+,5358.0
TPS Star,6586.0
Union Générale Cinématographique (UGC),7248.0
SBS Films,10609.0
Sofica UGC 1,11435.0
Soficinéma 5,12400.0
Centre National de la Cinématographie (CNC),18367.0
Velvet Steamroller Entertainment,3887.0
Dash Films,4372.0
Future Films,10843.0
Muse Productions,15231.0
PalmStar Media,49152.0
Paramount Pictures,4.0
Rimfire Films,15081.0
Good Story Productions,9096.0
POP6,79522.0
Codex Pictures,79523.0
Miramax Films,14.0
Dimension Films,7405.0
MDP Worldwide,10828.0
RCD Productions Ltd.,23628.0
New South Wales Film & Television Office,418.0
Pacific Film and Television Commission,4024.0
Screen Australia,7584.0
The Silence Productions,25463.0
Lucky Country Productions,25467.0
Les Productions du Trésor,2612.0
Mars Film Corporation,5236.0
Chaocorp,7766.0
Shortcom,7767.0
The Weinstein Company,308.0
Open City Films,547.0
GreeneStreet Films,2152.0
Lucasfilm,1.0
Cartoon Network Studios,7899.0
SC Films International,20613.0
Baumgarten Management and Productions (BMP),23423.0
Thorbak,52254.0
SC International Pictures,52255.0
Thor Pictures,52256.0
Warner Bros.,6194.0
Fox Searchlight Pictures,43.0
Butcher's Run Films,3864.0
Informant Media,9325.0
Twentieth Century Fox Film Corporation,306.0
Sneak Preview Productions,31835.0
Paramount Pictures,4.0
Dino de Laurentiis Cinematografica,1216.0
Marianne Productions,1497.0
Walt Disney Pictures,2.0
Filmkameratene A/S,1003.0
Svensk Filmindustri (SF),6181.0
Paramount Pictures,4.0
MTV Films,746.0
Bona Fide Productions,2570.0
Fox Searchlight Pictures,43.0
Mirabai Films,6235.0
Wonderland Sound and Vision,4022.0
CBS Films,5490.0
Vast Entertainment,42119.0
Twentieth Century Fox Film Corporation,306.0
Laurence Mark Productions,415.0
Columbia Pictures Corporation,441.0
Glitter Productions,89627.0
Maroon Entertainment,89628.0
Gold Circle Films,12026.0
Hanmac Films,3660.0
BBC Films,288.0
Pathé Renn Productions,866.0
UK Film Council,2452.0
Screen Australia,7584.0
Australian Film Finance Corporation (AFFC),8724.0
Hopscotch Productions,26716.0
Jan Chapman Pictures,26717.0
Fox Searchlight Pictures,43.0
Red Chillies Entertainment,2343.0
Foxstar,4450.0
Sudden Storm Productions,6742.0
FilmNation Entertainment,7493.0
Treehouse Pictures,14580.0
Before the Door Pictures,14861.0
Washington Square Films,14862.0
Black Bear Pictures,22146.0
,
,
BIM Distribuzione,225.0
Matador Pictures,707.0
Diaphana Films,744.0
Bórd Scannán na hÉireann,1898.0
Element Films,2274.0
UK Film Council,2452.0
Pathé Distribution,3012.0
Irish Film Board,5267.0
Tornasol Films,7680.0
Sixteen Films,12695.0
Regent Capital,12696.0
EMC Produktion,19929.0
Cinéart,19930.0
TV3 Television Network Ireland,19931.0
Filmcoopi Zürich,19932.0
Oil Flick Films No.2,19933.0
Dharma Productions,19146.0
Metro-Goldwyn-Mayer (MGM),8411.0
Lions Gate Films,35.0
Twisted Pictures,2061.0
Pana Film,58135.0
Miramax Films,14.0
A Band Apart,59.0
Jersey Films,216.0
Incorporated Television Company,1155.0
Henson Associates (HA),24931.0
Bold Films,2266.0
Sierra / Affinity,24049.0
Fox Searchlight Pictures,43.0
Broken Lizard Industries,2773.0
Coconut Pete Productions,52949.0
Twentieth Century Fox Film Corporation,306.0
Robert Wise Productions,6304.0
Argyle Enterprises,6305.0
Touchstone Pictures,9195.0
Fox Searchlight Pictures,43.0
Bona Fide Productions,2570.0
Big Beach Films,12808.0
Columbia Pictures,5.0
Act III Communications,1153.0
The Body,90896.0
Act III,90897.0
DNA Films,284.0
British Film Council,10889.0
,
Paramount Pictures,4.0
Malpaso Company,15298.0
,
New Line Cinema,12.0
Savoy Pictures,11308.0
Summit Entertainment,491.0
Mandate Pictures,771.0
Regency Enterprises,508.0
Vertigo Entertainment,829.0
Ozla Pictures,2617.0
New Regency Pictures,10104.0
Treehouse Pictures,14580.0
,
Bystorm Films,2903.0
Animal Kingdom,26995.0
Bow and Arrow Entertainment,37432.0
Renaissance Films,3102.0
American Playhouse Theatrical Films,8827.0
United Artists,60.0
Eon Productions,7576.0
Danjaq,10761.0
New Line Cinema,12.0
Twentieth Century Fox Film Corporation,306.0
Grand March Productions,81132.0
Amy Robinson Productions,81133.0
Lions Gate Films,35.0
2929 Productions,846.0
Out of the Blue... Entertainment,879.0
Starbucks Entertainment,1708.0
Cinema Gypsy Productions,5227.0
Universal Pictures,33.0
Lionsgate,1632.0
Edmonds Entertainment Group (EEG),2923.0
Epidemic Pictures,2924.0
The Safran Company,11565.0
Gold Circle Films,12026.0
Lions Gate Films,35.0
Edward R. Pressman Film,6455.0
Muse Productions,15231.0
Fox Searchlight Pictures,43.0
Hungry Eye Lowland Pictures B.V.,29602.0
Flan de Coco Films,29603.0
Park Ex Pictures,7169.0
Sortie 22,88298.0
Chris Brinker Productions,2461.0
Stage 6 Films,11341.0
Hyde Park Films,1172.0
Fox Searchlight Pictures,43.0
Screen Gems,3287.0
Olive Bridge Entertainment,7291.0
Touchstone Pictures,9195.0
Saturn Films,831.0
Walt Disney Pictures,2.0
Rickshaw Productions,2201.0
Miramax Films,14.0
The Chess Club,65446.0
,
Fox Searchlight Pictures,43.0
Merchant Ivory Productions,2370.0
The Criterion Collection,10932.0
Starburns Industries,32542.0
Film4,9349.0
Thin Man Films,10100.0
France 2 Cinéma,83.0
Fidélité Productions,147.0
Le Studio Canal+,183.0
Centre National de la Cinématographie,310.0
Gimages 5,818.0
Mars Films,819.0
Original Pictures,4234.0
Warner Bros.,6194.0
Intermedia Films,763.0
IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,23861.0
Fade In Films,40002.0
Focus Features,10146.0
BBC Films,288.0
HanWay Films,2395.0
UK Film Council,2452.0
Audley Films LLP,5729.0
Lipsync Productions,9987.0
Number 9 Films,11752.0
BMS Finance,11963.0
Intandem Films,2731.0
Film4,9349.0
Number 9 Films,34338.0
Tiger Aspect Pictures,36201.0
Father Features,36204.0
Audley Films,36205.0
Comptom Investments,36206.0
Hollywood Pictures,915.0
Cannon Group,1444.0
London-Cannon Films,6231.0
Metro-Goldwyn-Mayer (MGM),8411.0
Dawn Property Company,78704.0
Gébéka Films,4621.0
Cartoon Saloon,23948.0
Likely Story,1785.0
Apatow Productions,10105.0
Exclusive Media Group,11448.0
Sycamore Pictures,14319.0
Class 5 Films,2297.0
City Light Films,136.0
British Broadcasting Corporation (BBC),3324.0
Sundance Channel,12574.0
Endor Productions,12575.0
Icon Productions,152.0
Haft Entertainment,1363.0
Paramount Classics,2315.0
Airborne Productions,11732.0
Channel Four Films,181.0
Intermedia Films,763.0
Greenpoint Films,12918.0
Lions Gate Films,35.0
Astral Media,2743.0
Anagram Pictures Inc.,4251.0
,
Matador Pictures,707.0
Isle of Man Film,2268.0
Magic Light Pictures,5644.0
CinemaNX,5705.0
Cinema Four,6984.0
Regent Capital,12696.0
Entertainment Film Distributors,23164.0
Lakeshore Entertainment,126.0
Metro-Goldwyn-Mayer (MGM),8411.0
Camelot Pictures,11728.0
,
Thinkfilm,446.0
Zentropa Entertainments,76.0
Nimbus Film Productions,11672.0
Lucky Punch,43271.0
Arcadia Motion Pictures,7543.0
Wanda Visión S.A.,10046.0
Buffalo Gal Pictures,11517.0
Bandai Visual Company,528.0
Toho Company,882.0
Mainichi Broadcasting System (MBS),3363.0
Kodansha,6999.0
Tokyo Movie Shinsha (TMS),9155.0
TMS Entertainment,10919.0
Akira Committee Company Ltd.,10920.0
Sumitomo Corporation,10921.0
Eclectic pictures,8056.0
Millennium Films,10254.0
,
Grand Peaks Entertainment,15354.0
Exchange Peaks Film Capital,29152.0
Film Invaders,29153.0
Bona International Film Group,8250.0
BBC Films,288.0
Filmstiftung Nordrhein-Westfalen,315.0
X-Filme Creative Pool,1972.0
Ealing Studios,2650.0
Fragile Films,2651.0
Focus Features,10146.0
RTL,42272.0
Cougar Films Ltd.,52728.0
Minotaur Film Partnership No. 3,52729.0
Envision Media Arts,19456.0
Cinelou Films,39644.0
Shenghua Entertainment,82598.0
France 2 Cinéma,83.0
Canal Plus,104.0
Fidélité Productions,147.0
Gimages,148.0
FOZ,149.0
Headforce Ltd.,150.0
Tea Shop & Film Company,13161.0
Handistom Investment,3970.0
Kings Road Entertainment,4255.0
Kamisha Corporation,68152.0
Steamroller Productions,3495.0
Premiere Entertainment Group,35625.0
The Zanuck Company,80.0
Majestic Films International,2630.0
Fox 2000 Pictures,711.0
Edmonds Entertainment Group (EEG),2923.0
New Line Cinema,12.0
Golden Harvest Company,2521.0
Procirep,311.0
Canal+,5358.0
One World Films,5725.0
Pathé,7981.0
Ciné+,10611.0
Centre National de la Cinématographie (CNC),18367.0
Media Programme of the European Community,21972.0
Backup Media,26590.0
Cinémage 8,27123.0
Indéfilms 2,32668.0
Perceval Pictures,52590.0
Kaléo Films,52591.0
Jouror Développement,52592.0
B Media 2012,52593.0
SofiTVCiné,52594.0
Dévelopimage 2,52595.0
Ciclic - Région Centre,52596.0
Fox Searchlight Pictures,43.0
Room 9 Entertainment,3567.0
Lions Gate Films,35.0
Next Entertainment,1633.0
Screen Gems,3287.0
BBC Films,288.0
Epsilon Motion Pictures,1171.0
Hyde Park Films,1172.0
Shopgirl,1173.0
Touchstone Pictures,9195.0
Orion Pictures,41.0
Woodfall Film Productions,1980.0
Filmline Productions,25580.0
Paramount Pictures,4.0
Lions Gate Films,35.0
Cruise/Wagner Productions,44.0
,
Parallel Films,5122.0
,
Miramax Films,14.0
BBC Films,288.0
Intermedia Films,763.0
,
BBC Films,288.0
,
Chrysalis Films,8717.0
Wells & Jeta Entertainment,44067.0
Yash Raj Films,1569.0
Sony Pictures Classics,58.0
Procirep,311.0
Soficinéma,312.0
France 3 Cinéma,591.0
Diaphana Films,744.0
Sofica Europacorp,854.0
Celluloid Dreams,860.0
The Kennedy/Marshall Company,862.0
Région Ile-de-France,11246.0
Centre National de la Cinématographie (CNC),18367.0
Fondation GAN pour le Cinéma,23677.0
2.4.7. Films,62546.0
French Connection Animations,84592.0
Société des Producteurs de L'Angoa,84593.0
Bold Films,2266.0
BenderSpink,6363.0
Constantin Film Produktion,5755.0
Bold Films,2266.0
Amazon Studios,20580.0
Vendian Entertainment,50481.0
Space Rocket Nation,67574.0
HanWay Films,2395.0
UK Film Council,2452.0
Marv Films,5374.0
Code Productions,4897.0
Fox Searchlight Pictures,43.0
Mandate Pictures,771.0
Odyssey Media,17161.0
Rodin Entertainment,23283.0
Ace Film Company,56343.0
Chunqiu Time Culture Co.,56344.0
United Artists,60.0
Eon Productions,7576.0
Danjaq,10761.0
Paramount Pictures,4.0
Alfran Productions,10211.0
Paramount Pictures,4.0
Fox Searchlight Pictures,43.0
Watermark,4364.0
Dune Entertainment III,6332.0
New South Wales Film & Television Office,418.0
The Australian Film Commission,5186.0
CiBy 2000,7832.0
Jan Chapman Productions,14089.0
Extension 765,8850.0
Iron Horse Entertainment (II),34981.0
Village Roadshow Pictures,79.0
Revolution Studios,497.0
Distant Corners Entertainment Group Inc.,21838.0
Blue Star Productions,21839.0
Morningstar Films,21840.0
United Artists,60.0
Eon Productions,7576.0
Danjaq,10761.0
Alcon Entertainment,1088.0
Warner Bros.,6194.0
Universal Pictures,33.0
StudioCanal,694.0
Working Title Films,10163.0
Ringerike Erste Filmproduktion,49123.0
TriStar Pictures,559.0
Stage 6 Films,11341.0
Sony Pictures Worldwide Acquisitions (SPWA),14577.0
TDJ Enterprises / New Dimensions Entertainment,71959.0
Our Stories Films,71960.0
2929 Productions,846.0
Participant Productions,2030.0
Warner Independent Pictures (WIP),11509.0
Davis Films,14175.0
Section Eight Productions,14315.0
Redbus Pictures,20451.0
Tohokushinsha,51850.0
Sony Pictures Classics,58.0
Cooper's Town Productions,213.0
Eagle Vision Inc.,214.0
Manitoba Film and Video Production Tax Credit,11715.0
Province of British Columbia Production Services Tax Credit,12200.0
Infinity Media,54280.0
A-Line Pictures,54281.0
Columbia Pictures,5.0
Los Hooligans Productions,11705.0
Metro-Goldwyn-Mayer (MGM),8411.0
United Artists,60.0
Eon Productions,7576.0
Danjaq,10761.0
Silver Pictures,1885.0
Lorimar Motion Pictures,1887.0
Celador Films,3573.0
Pathé,7981.0
Northmen Productions,45785.0
IMAX,3447.0
Twentieth Century Fox Film Corporation,306.0
Davis Entertainment,1302.0
TSG Entertainment,22213.0
Miramax Films,14.0
Lions Gate Films,35.0
Cinerenta Medienbeteiligungs KG,995.0
Firm Films,1838.0
Cinelamda Internationale Filmproduktionsgesellschaft,45966.0
Forest Whitaker's Significant Productions,14638.0
Revolt Films,15495.0
IamOTHER Entertainment,58445.0
Suntaur Entertainment Company,4380.0
Universal Pictures,33.0
Spectacle Entertainment Group,10370.0
,
Mike Zoss Productions,2092.0
Studio Canal,5870.0
Relativity Media,7295.0
Focus Features,10146.0
Working Title Films,10163.0
K5 International,6715.0
Zanuck Independent,6716.0
David Gundlach Productions,6717.0
New World Pictures,1950.0
Relativity Media,7295.0
Homegrown Pictures,8840.0
Black Entertainment Television (BET),42321.0
Relativity Sports,86115.0
Undisputed Cinema,86116.0
Depth of Field,1473.0
Artina Films,2394.0
Fade to Black Productions,9351.0
Universal Pictures,33.0
Cineplex-Odeon Films,5231.0
Miramax Films,14.0
Eagle Beach Productions,8014.0
,
Showtime Australia,2948.0
Australian Film Finance Corporation (AFFC),8724.0
Rumbalara Films,57623.0
Olsen Levy,57624.0
The Weinstein Company,308.0
Dimension Films,7405.0
Metro-Goldwyn-Mayer (MGM),8411.0
Entertainment,7676.0
Muse Productions,15231.0
Challenge Film Corporation,75037.0
XYZ Funding N.V.,75038.0
3Mark Entertainment,3208.0
Yash Raj Films,1569.0
Sony Pictures Classics,58.0
Scott Free Productions,1645.0
,
Sony Pictures Classics,58.0
Propaganda Films,278.0
Good Machine,10565.0
The Weinstein Company,308.0
L.I.F.T. Production,1305.0
Holly Wiersma Productions,21856.0
BBC Films,288.0
Oscilloscope Laboratories,4748.0
Impact Productions LLC,10283.0
Pinewood Studios,19404.0
Big Book Media,36988.0
EchoLight Studios,39281.0
,
Tijuana Productions,5337.0
Tiberius Film Productions,5338.0
Mockingbird Pictures,1092.0
Everest Entertainment,10892.0
Associated General Films,4377.0
Sir Lew Grade,11985.0
Canal Plus,104.0
Gaumont International,7961.0
France 3 Cinema,16804.0
American Zoetrope,70.0
Focus Features,10146.0
Pathé!,35461.0
Tohokushinsha,51850.0
,
101st Street Films,54684.0
DRO Entertainment,7507.0
The Last Picture Company,8869.0
CatchPlay,8870.0
Corner Store Entertainment,8871.0
Filmula,8872.0
Handsomecharlie Films,8873.0
American Work,42325.0
Dreamagine Entertainment,49731.0
BBC Films,288.0
Isle of Man Film Commission,8719.0
Recorded Picture Company (RPC),11561.0
Pinewood Studios,19404.0
Epsilon Motion Pictures,1171.0
Tango Films,32598.0
My Cactus,32599.0
British Broadcasting Corporation (BBC),15278.0
Double Feature Films,215.0
Endgame Entertainment,1205.0
High Frequency Entertainment,52053.0
Wild Bunch,856.0
Likely Story,1785.0
Tax Credit Finance,3782.0
3 Arts Entertainment,36390.0
Lenfilm Studio,27593.0
Sever Studio,69586.0
Kanal Russia 1,69587.0
Immortal Thoughts,4624.0
Three Good Men,22712.0
Reeleyes Film,1207.0
Wah Film Productions Ltd.,3008.0
Scion Films,7419.0
Loma Nasha,7646.0
Franchise Pictures,1403.0
Brood Syndicate,11342.0
B.D.S. Productions Inc.,20088.0
Pegasus Motion Pictures,6950.0
American Zoetrope,70.0
Bazelevs Production,1038.0
Crest Animation Production,6575.0
LionsGate,7571.0
Warner Bros.,6194.0
Malpaso Company,15298.0
Metro-Goldwyn-Mayer (MGM),8411.0
Kawoosh! Productions DTV I,72565.0
Gramercy Pictures,37.0
Alphaville Productions,6556.0
The Criterion Collection,10932.0
Disney Channel,3213.0
,
NeeNee Productions,50490.0
Capacity Pictures,50491.0
May Day Movies,50492.0
,
Lawrence Bender Productions,2253.0
El Camino Pictures,2839.0
Go Fish Pictures,2840.0
Cobalt Media Group,18619.0
Judgement Pictures,55630.0
Hammond Entertainment,55631.0
A Bigger Boat,5855.0
Relativity Media,7295.0
FilmNation Entertainment,7493.0
TS Productions,313.0
Micro scope,7272.0
Phi Group,7273.0
Fandango,2441.0
Medusa Film,6246.0
Tele+,15139.0
Vice Versa Film,34529.0
Premiere Picture,3870.0
Irish Film Board,5267.0
Parallel Film Productions,16486.0
The Weinstein Company,308.0
Zazen Produções,2427.0
Estúdios Mega,2430.0
Quanta Centro de Produções Cinematográficas,2432.0
Costa Films,10187.0
Posto 9,47043.0
Feijão Filmes,47044.0
Universal Pictures do Brasil,47046.0
New Line Cinema,12.0
The Safran Company,11565.0
Evergreen Media Group,31375.0
RatPac-Dune Entertainment,41624.0
,
Columbia Pictures Corporation,441.0
Columbia Pictures Corporation,441.0
New Visions Pictures,15117.0
Universal Pictures,33.0
Filmways Pictures,1138.0
Cinema 77 Films,10317.0
Walt Disney Pictures,2.0
Columbia Pictures,5.0
Sony Pictures,34.0
Universal Pictures,33.0
Destination Films,769.0
MTM Cineteve,740.0
Bavaria Film,1704.0
Constantin Film Produktion,5755.0
Media Cooperation One,24212.0
HanWay Films,2395.0
UK Film Council,2452.0
Alliance Films,2514.0
See-Saw Films,7217.0
Film4,9349.0
Lipsync Productions,9987.0
Sony Pictures Classics,58.0
Marv Films,5374.0
,
Scott Free Productions,1645.0
Killer Films,1422.0
Hart-Sharp Entertainment,11351.0
Filmfabriken Baltic Sea AB,4552.0
Oscilloscope Laboratories,4748.0
T.H.E. Films,668.0
Phoenix Wiley,7316.0
Eden Films,18083.0
Becker International,1915.0
Claraflora,1916.0
EM Media,1917.0
NorthSee,1918.0
"Weinstein Company, The",7289.0
Orion Pictures,41.0
Pacific Western,1280.0
Hemdale Film,3952.0
Cinema 84,4764.0
Euro Film Funding,7745.0
WDR,46.0
Arte,201.0
X-Filme Creative Pool,1972.0
BBC Films,288.0
Columbia Pictures Corporation,441.0
Screen Yorkshire,2690.0
Left Bank Pictures,5340.0
Screen Yorkshire Production Fund,11560.0
Hemdale Film Corporation,469.0
Fox Films Ltd.,4763.0
Cinema 84,4764.0
Gramercy Pictures,37.0
Alphaville Films,11462.0
View Askew Productions,16934.0
Paramount Pictures,4.0
Robert Stigwood Organization (RSO),3978.0
Orion Pictures,41.0
Hemdale Film Corporation,469.0
BIM Distribuzione,225.0
Fellowship Adventure Group,8734.0
Twentieth Century Fox Film Corporation,306.0
Campanile Productions,381.0
Newman-Foreman Productions,382.0
Walt Disney Productions,3166.0
Paramount Pictures,4.0
Wildwood Enterprises,316.0
United Artists,60.0
Seven Arts,8268.0
Mirisch Pictures,90571.0
Orion Pictures,41.0
Warner Bros.,6194.0
,
MTV Films,746.0
Blue Parrot Productions,361.0
Bad Hat Harry Productions,9168.0
New Line Cinema,12.0
Tapestry Films,870.0
Artisan Entertainment,2188.0
Saturn Films,831.0
Wild Bunch,856.0
Protozoa Pictures,7503.0
Top Rope,7504.0
The Selznik Studio,62.0
Vanguard Films,614.0
Castle Rock Entertainment,97.0
AVCO Embassy Pictures,494.0
Goldcrest Films International,500.0
International Film Investors,502.0
City Film,664.0
Columbia Pictures,5.0
40 Acres & A Mule Filmworks,4319.0
Revolution Studios,497.0
TriStar Pictures,559.0
Golden Harvest Company,2521.0
Castle Rock Entertainment,97.0
Night Light Films,3344.0
The Samuel Goldwyn Company,8888.0
Paramount Pictures,4.0
Miramax Films,14.0
Intermedia Films,763.0
Mirage Enterprises,932.0
40 Acres & A Mule Filmworks,4319.0
Savoy Pictures,11308.0
Fox Searchlight Pictures,43.0
Cowboy Films,245.0
DNA Films,284.0
Scottish Screen,698.0
UK Film Council,2452.0
Filmfour,6705.0
Slate Films,20369.0
Tatfilm,20370.0
Trans Pacific Films,4351.0
Castle Rock Entertainment,97.0
Horsethief Pictures,6352.0
Mandalay Vision,6667.0
Wind Dancer Productions,8116.0
Detour Filmproduction,11510.0
3D Entertainment,5313.0
Gavin McKinney Underwater Productions,5314.0
Fred Berner Films,89312.0
Zeke Productions,89425.0
Paramount Pictures,4.0
CBS Films,5490.0
Also Known As Pictures,12545.0
NALA Films,2088.0
Gary Sanchez Productions,4740.0
Lions Gate,6644.0
Lucky Monkey Pictures,11093.0
CineSon Entertainment,16647.0
Filmsmith Productions,61416.0
Medici Entertainment,61417.0
Gremi Film Production,61418.0
UK Film Council,2452.0
Crescendo Productions,3314.0
Element Pictures,3353.0
Irish Film Board,5267.0
Prescience,6901.0
Reprisal Films,7308.0
Aegis Film Fund,7309.0
Metro-Goldwyn-Mayer (MGM),8411.0
American Zoetrope,70.0
Miramax Films,14.0
The Jacobson Company,3638.0
Double Feature Films,215.0
Wild Bunch,856.0
Worldview Entertainment,9015.0
New Regency Pictures,10104.0
Taurus Film,20555.0
Polar Entertainment Corporation,62072.0
New Line Cinema,12.0
Killer Films,1422.0
Davis Films,14175.0
Freestone Pictures,89388.0
Dalia Films,72861.0
Lions Gate Films,35.0
Cruise/Wagner Productions,44.0
Baumgarten Merims Productions,14652.0
Numb Gums Production Inc.,3840.0
i5 Films,26927.0
Headquarters,42932.0
Warner Brothers/Seven Arts,4051.0
SBK Pictures,11665.0
Occupant Entertainment,25838.0
United Artists,60.0
Starling Films,23126.0
Company Pictures,11842.0
Les Films 21,1113.0
Republic Pictures,1432.0
McCreary Entertainment,79538.0
Angel City Pictures,79539.0
,
Irish Dreamtime,597.0
Silverwood Films,2293.0
Tax Credit Finance,3782.0
Oceana Media Finance,4634.0
Barbarian Films,6563.0
IDG China Media,37041.0
Firm Films,1838.0
Bold Films,2266.0
Holly Wiersma Productions,21856.0
,
Twentieth Century Fox Film Corporation,306.0
,
,
Firm Films,1838.0
Media 8 Entertainment,2226.0
MDP Worldwide,10828.0
Signature Pictures,2982.0
MDP Worldwide,10828.0
Pomarance Corporation,10829.0
Animus Films,4135.0
StudioCanal,694.0
Mutual Film Company,762.0
2929 Productions,846.0
Magnolia Pictures,1030.0
Madhouse Entertainment,12199.0
Octagon Films,1266.0
Sepia Films,10969.0
North by Northwest Entertainment,1804.0
,
Universal Pictures,33.0
Famous Players Ltd,541.0
Guardian Trust Company,542.0
Filmplan International II,543.0
Mate Producciones S.A.,732.0
Worldview Entertainment,9015.0
Max TV,11301.0
Prime Time,11931.0
Isabella Films B.V.,12045.0
Fu Works,12046.0
Isabella Films,12047.0
Final Cut Productions,3120.0
The Matthau Company,52324.0
Les Productions Artistes Associés,64.0
Les Films Ariane,7110.0
Dear Film Produzione,11929.0
,
The Weinstein Company,308.0
Sahamongkol Film International,6018.0
Vivendi,8211.0
,
Fox Searchlight Pictures,43.0
Kintop Pictures,1490.0
Filmförderung Hamburg,2406.0
UK Film Council,2452.0
,
360 Pictures,2894.0
Dribble Productions,2895.0
Platinum Equity,2896.0
,
Filmax,3631.0
,
Universal Pictures,33.0
Twentieth Century Fox Film Corporation,306.0
Warner Bros.,6194.0
Enigma Productions,7049.0
The Ladd Company,7965.0
"Allied Stars, Ltd.",8770.0
Lions Gate Films,35.0
Fine Line Features,8.0
Australian Film Finance Corporation (AFFC),8724.0
Film Victoria,11840.0
South Australian Feature Film Company,41999.0
Voltage Pictures,10255.0
Ram Bergman Productions,11092.0
HitRecord Films,14578.0
Universal Pictures,33.0
Malpaso Productions,171.0
United Artists,60.0
Jersey Films,216.0
Granada Film Productions,247.0
Capitol Films,826.0
Mr. Mudd Production,2130.0
Miramax Films,14.0
BBC Films,288.0
Intermedia Films,763.0
Marimark Productions,1010.0
France 2 Cinéma,83.0
Galatée Films,793.0
Pathé Renn Productions,866.0
Novo Arturo Films,1168.0
Vega Film,8138.0
icon,4096.0
Lions Gate Films,35.0
Universal Pictures,33.0
40 Acres & A Mule Filmworks,4319.0
Lions Gate Films,35.0
Worldwide Media,21097.0
,
Eskwad,616.0
StudioCanal,694.0
Wild Bunch,856.0
Les Cinémas de la Zone,1157.0
Nord-Ouest Productions,4176.0
Canal+,5358.0
120 Films,19233.0
Warner Bros.,6194.0
Yoshimoto Kogyo Company,11629.0
Flicks Motion Pictures,2319.0
UTV Motion Pictures,2320.0
,
Mandalay Vision,6667.0
Ascot Elite Home Entertainment,14576.0
,
Nordisk Film,235.0
Yellow Bird Films,5746.0
Friland Produksjon,8246.0
ARD Degeto Film,10947.0
Irish Film Board,5267.0
Samson Films,11571.0
Forward Films,17748.0
High Treason Productions,21597.0
Nvizible,51929.0
Alliance Atlantis Communications,803.0
Amaze Film + Television,15689.0
Running Miracles Productions,64570.0
Maipo Film- og TV Produksjon,2009.0
Rastar Pictures,2070.0
,
Sony Pictures,34.0
FilmDistrict,7263.0
Lions Gate Films,35.0
Got Films,1053.0
Twisted Pictures,2061.0
Evolution Entertainment,23019.0
Saw 2 Productions,64651.0
Paramount Pictures,4.0
Bad Robot,11461.0
Spectrum Effects,78177.0
Paramount Pictures,4.0
MTV Films,746.0
Dickhouse Productions,6328.0
Lynch Siderow Productions,90661.0
New Line Productions,8781.0
Matter Productions,13554.0
Atomic Monster,76907.0
Paramount Pictures,4.0
Blumhouse Productions,3172.0
Room 101,6302.0
Solana Films,21223.0
Universal Pictures,33.0
Dentsu Inc.,1778.0
Platinum Dunes,2481.0
Media Rights Capital,2531.0
Blumhouse Productions,3172.0
Fuji Television Network,3341.0
Hasbro Studios,22826.0
5150 Action,47354.0
White Noise Factory,88762.0
New Line Cinema,12.0
Smart Egg Pictures,1531.0
Filmax,3631.0
Signature Entertainment,23770.0
Pinema,47231.0
Pantelion Films,58399.0
